codigo,descripcion,url
C95.7,Other leukaemia of unspecified cell type,https://www.cancercenter.com/cancer-types/leukemia/types
C95.9,"Leukaemia, unspecified",https://www.mayoclinic.org/diseases-conditions/leukemia/symptoms-causes/syc-20374373
C96,"Other and unspecified malignant neoplasms of lymphoid, haematopoietic and related tissue",https://www.ncbi.nlm.nih.gov/books/NBK9562/
C96.0,Multifocal and multisystemic (disseminated) Langerhans-cell histiocytosis [Letterer-Siwe disease],https://en.wikipedia.org/wiki/Langerhans_cell_histiocytosis
C96.2,Malignant mast cell tumour,https://veteducation.com.au/mast-cell-tumours-in-dogs/
C96.4,Sarcoma of dendritic cells (accessory cells),https://en.wikipedia.org/wiki/Follicular_dendritic_cell_sarcoma
C96.5,Multifocal and unisystemic Langerhans-cell histiocytosis,https://www.cancer.gov/types/langerhans/patient/langerhans-treatment-pdq
C96.6,Unifocal Langerhans-cell histiocytosis,https://www.cancer.gov/types/langerhans/patient/langerhans-treatment-pdq
C96.7,"Other specified malignant neoplasms of lymphoid, haematopoietic and related tissue",https://www.ncbi.nlm.nih.gov/books/NBK9562/
C96.8,Histiocytic sarcoma,https://www.vet.upenn.edu/docs/default-source/ryan/oncology-handouts/histiocytic_sarcoma_in_dogs_ek-ksdoc.pdf?sfvrsn=4
C96.9,"Malignant neoplasm of lymphoid, haematopoietic and related tissue, unspecified",https://www.ncbi.nlm.nih.gov/books/NBK9562/
C97,Malignant neoplasms of independent (primary) multiple sites,https://www.ncbi.nlm.nih.gov/medgen/87640
D00,"Carcinoma in situ of oral cavity, oesophagus and stomach",https://www.mayoclinic.org/diseases-conditions/esophageal-cancer/symptoms-causes/syc-20356084
D00.0,"Carcinoma in situ: Lip, oral cavity and pharynx",https://www.cancer.org/cancer/oral-cavity-and-oropharyngeal-cancer/about/what-is-oral-cavity-cancer.html
D00.1,Carcinoma in situ: Oesophagus,https://www.healthline.com/health/esophageal-cancer
D00.2,Carcinoma in situ: Stomach,https://www.cancer.gov/types/stomach/patient/stomach-treatment-pdq
D01,Carcinoma in situ of other and unspecified digestive organs,https://www.verywellhealth.com/definition-of-carcinoma-in-situ-2249071
D01.0,Carcinoma in situ: Colon,https://www.medicalnewstoday.com/articles/155598
D01.1,Carcinoma in situ: Rectosigmoid junction,https://www.medicalnewstoday.com/articles/155598
D01.2,Carcinoma in situ: Rectum,https://www.healthline.com/health/rectal-cancer
D01.3,Carcinoma in situ: Anus and anal canal,https://www.healthline.com/health/anal-cancer
D01.4,Carcinoma in situ: Other and unspecified parts of intestine,https://www.verywellhealth.com/definition-of-carcinoma-in-situ-2249071
D01.5,"Carcinoma in situ: Liver, gallbladder and bile ducts",https://www.cancer.gov/espanol/tipos/higado/paciente/tratamiento-vias-biliares-pdq
D01.7,Carcinoma in situ: Other specified digestive organs,https://gesund.bund.de/en/icd-code-search/d01-7
D01.9,"Carcinoma in situ: Digestive organ, unspecified",https://www.icd10data.com/ICD10CM/Codes/C00-D49/D00-D09/D01-/D01.9
D02,Carcinoma in situ of middle ear and respiratory system,https://nyulangone.org/conditions/nasopharyngeal-cancer/diagnosis
D02.0,Carcinoma in situ: Larynx,https://www.dana-farber.org/throat-laryngeal-cancer/
D02.1,Carcinoma in situ: Trachea,https://www.ncbi.nlm.nih.gov/medgen/57816
D02.2,Carcinoma in situ: Bronchus and lung,https://www.cancer.org/treatment/understanding-your-diagnosis/tests/understanding-your-pathology-report/lung-pathology/lung-cancer-in-situ-pathology.html
D02.3,Carcinoma in situ: Other parts of respiratory system,https://www.healthline.com/health/bronchogenic-carcinoma
D02.4,"Carcinoma in situ: Respiratory system, unspecified",https://www.cancer.org/treatment/understanding-your-diagnosis/tests/understanding-your-pathology-report/lung-pathology/lung-cancer-in-situ-pathology.html
D03,Melanoma in situ,https://www.bad.org.uk/shared/get-file.ashx?id=2126&itemtype=document
D03.0,Melanoma in situ of lip,https://www.mayoclinic.org/diseases-conditions/melanoma/symptoms-causes/syc-20374884
D03.1,"Melanoma in situ of eyelid, including canthus",https://eyewiki.aao.org/Malignant_Melanoma_of_the_Eyelid
D03.2,Melanoma in situ of ear and external auricular canal,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4190723/
D03.3,Melanoma in situ of other and unspecified parts of face,https://www.mayoclinic.org/diseases-conditions/melanoma/symptoms-causes/syc-20374884
D03.4,Melanoma in situ of scalp and neck,https://www.hopkinsmedicine.org/health/conditions-and-diseases/melanoma/melanoma-of-the-head-and-neck
D03.5,Melanoma in situ of trunk,https://www.bad.org.uk/shared/get-file.ashx?id=2126&itemtype=document
D03.6,"Melanoma in situ of upper limb, including shoulder",https://www.icd10data.com/ICD10CM/Codes/C00-D49/D00-D09/D03-/D03.61
D03.7,"Melanoma in situ of lower limb, including hip",https://www.icd10data.com/ICD10CM/Codes/C00-D49/D00-D09/D03-/D03.72
D03.8,Melanoma in situ of other sites,https://www.bad.org.uk/shared/get-file.ashx?id=2126&itemtype=document
D03.9,"Melanoma in situ, unspecified",https://www.mayoclinic.org/diseases-conditions/melanoma/symptoms-causes/syc-20374884
D04,Carcinoma in situ of skin,https://www.nhs.uk/conditions/bowens-disease/
D04.0,Carcinoma in situ: Skin of lip,https://www.mayoclinic.org/diseases-conditions/squamous-cell-carcinoma/symptoms-causes/syc-20352480
D04.1,"Carcinoma in situ: Skin of eyelid, including canthus",https://eyewiki.aao.org/Squamous_Carcinoma_of_the_Eyelid
D04.2,Carcinoma in situ: Skin of ear and external auricular canal,https://pubmed.ncbi.nlm.nih.gov/16719955/
D04.3,Carcinoma in situ: Skin of other and unspecified parts of face,https://www.medicalnewstoday.com/articles/319530
D04.4,Carcinoma in situ: Skin of scalp and neck,https://www.hopkinsmedicine.org/health/conditions-and-diseases/squamous-cell-skin-cancer
D04.5,Carcinoma in situ: Skin of trunk,https://www.mayoclinic.org/diseases-conditions/squamous-cell-carcinoma/symptoms-causes/syc-20352480
D04.6,"Carcinoma in situ: Skin of upper limb, including shoulder",https://www.icd10data.com/ICD10CM/Codes/C00-D49/D00-D09/D04-/D04.60
D04.7,"Carcinoma in situ: Skin of lower limb, including hip",https://www.icd10data.com/ICD10CM/Codes/C00-D49/D00-D09/D04-/D04.71
D04.8,Carcinoma in situ: Skin of other sites,https://www.mayoclinic.org/diseases-conditions/squamous-cell-carcinoma/symptoms-causes/syc-20352480
D04.9,"Carcinoma in situ: Skin, unspecified",https://www.medicalnewstoday.com/articles/319530
D05,Carcinoma in situ of breast,https://www.macmillan.org.uk/cancer-information-and-support/breast-cancer/ductal-carcinoma-in-situ-dcis
D05.0,Lobular carcinoma in situ,https://my.clevelandclinic.org/health/diseases/21791-lobular-carcinoma-in-situ-lcis
D05.1,Intraductal carcinoma in situ,https://www.macmillan.org.uk/cancer-information-and-support/breast-cancer/ductal-carcinoma-in-situ-dcis
D05.7,Other carcinoma in situ of breast,https://my.clevelandclinic.org/health/diseases/17869-ductal-carcinoma-in-situ-dcis
D05.9,"Carcinoma in situ of breast, unspecified",https://www.mayoclinic.org/es-es/diseases-conditions/dcis/symptoms-causes/syc-20371889
D06,Carcinoma in situ of cervix uteri,https://www.cancer.org.au/cancer-information/types-of-cancer/cervical-cancer
D06.0,Carcinoma in situ: Endocervix,https://www.healthline.com/health/cervical-carcinoma-in-situ
D06.1,Carcinoma in situ: Exocervix,https://www.healthline.com/health/cervical-carcinoma-in-situ
D06.7,Carcinoma in situ: Other parts of cervix,https://www.hopkinsmedicine.org/health/conditions-and-diseases/cervical-cancer
D06.9,"Carcinoma in situ: Cervix, unspecified",https://www.healthline.com/health/cervical-carcinoma-in-situ
D07,Carcinoma in situ of other and unspecified genital organs,https://www.healthline.com/health/cervical-carcinoma-in-situ
D07.0,Carcinoma in situ: Endometrium,https://www.medicalnewstoday.com/articles/266126
D07.1,Carcinoma in situ: Vulva,https://familydoctor.org/condition/vulvar-cancer/
D07.2,Carcinoma in situ: Vagina,https://my.clevelandclinic.org/health/diseases/15579-vaginal-cancer
D07.3,Carcinoma in situ: Other and unspecified female genital organs,https://www.healthline.com/health/cervical-carcinoma-in-situ
D07.4,Carcinoma in situ: Penis,https://www.dana-farber.org/penile-cancer/
D07.5,Carcinoma in situ: Prostate,https://www.mayoclinic.org/diseases-conditions/prostate-cancer/symptoms-causes/syc-20353087
D07.6,Carcinoma in situ: Other and unspecified male genital organs,https://www.icd10data.com/ICD10CM/Codes/C00-D49/D00-D09/D07-/D07.60
D09,Carcinoma in situ of other and unspecified sites,https://www.medicalnewstoday.com/articles/319530
D09.0,Carcinoma in situ: Bladder,https://www.cancertherapyadvisor.com/home/decision-support-in-medicine/hospital-medicine/bladder-carcinoma-2/
D09.1,Carcinoma in situ: Other and unspecified urinary organs,https://www.mayoclinic.org/diseases-conditions/bladder-cancer/symptoms-causes/syc-20356104
D09.2,Carcinoma in situ: Eye,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5340104/
D09.3,Carcinoma in situ: Thyroid and other endocrine glands,https://hillman.upmc.com/cancer-care/endocrine-thyroid
D09.7,Carcinoma in situ of other specified sites,https://www.medicalnewstoday.com/articles/319530
D09.9,"Carcinoma in situ, unspecified",https://www.mayoclinic.org/es-es/diseases-conditions/dcis/symptoms-causes/syc-20371889
D10,Benign neoplasm of mouth and pharynx,https://pubmed.ncbi.nlm.nih.gov/10706911/
D10.0,Benign neoplasm: Lip,https://www.healthline.com/health/lip-cancers
D10.1,Benign neoplasm: Tongue,https://www.medicalnewstoday.com/articles/322519
D10.2,Benign neoplasm: Floor of mouth,https://www.cedars-sinai.org/health-library/diseases-and-conditions/f/floor-of-mouth-cancer.html
D10.3,Benign neoplasm: Other and unspecified parts of mouth,https://www.mayoclinic.org/diseases-conditions/floor-mouth-cancer/symptoms-causes/syc-20354179
D10.4,Benign neoplasm: Tonsil,https://www.cedars-sinai.org/health-library/diseases-and-conditions/t/tonsil-cancer.html
D10.5,Benign neoplasm: Other parts of oropharynx,https://my.clevelandclinic.org/health/diseases/12180-oropharyngeal-cancer
D10.6,Benign neoplasm: Nasopharynx,https://www.jgoldbergmd.com/nasopharyngeal-tumors.php
D10.7,Benign neoplasm: Hypopharynx,https://www.sciencedirect.com/topics/medicine-and-dentistry/hypopharynx-tumor
D10.9,"Benign neoplasm: Pharynx, unspecified",https://www.sciencedirect.com/science/article/pii/S2468548819300530
D11,Benign neoplasm of major salivary glands,https://www.mayoclinic.org/diseases-conditions/salivary-gland-cancer/symptoms-causes/syc-20354151
D11.0,Benign neoplasm: Parotid gland,https://parotid.net/parotid-tumors/
D11.7,Benign neoplasm: Other major salivary glands,https://www.mayoclinic.org/diseases-conditions/salivary-gland-cancer/symptoms-causes/syc-20354151
D11.9,"Benign neoplasm: Major salivary gland, unspecified",https://www.mayoclinic.org/diseases-conditions/salivary-gland-cancer/symptoms-causes/syc-20354151
D12,"Benign neoplasm of colon, rectum, anus and anal canal",https://www.ncbi.nlm.nih.gov/books/NBK6994/
D12.0,Benign neoplasm: Caecum,https://www.medstarhealth.org/services/benign-tumors-of-the-colon-and-rectum
D12.1,Benign neoplasm: Appendix,https://my.clevelandclinic.org/health/diseases/22118-appendix-cancer
D12.2,Benign neoplasm: Ascending colon,https://www.medstarhealth.org/services/benign-tumors-of-the-colon-and-rectum
D12.3,Benign neoplasm: Transverse colon,https://www.medstarhealth.org/services/benign-tumors-of-the-colon-and-rectum
D12.4,Benign neoplasm: Descending colon,https://www.medstarhealth.org/services/benign-tumors-of-the-colon-and-rectum
D12.5,Benign neoplasm: Sigmoid colon,https://www.medstarhealth.org/services/benign-tumors-of-the-colon-and-rectum
D12.6,"Benign neoplasm: Colon, unspecified",https://cancer.ca/en/cancer-information/cancer-types/colorectal/what-is-colorectal-cancer/non-cancerous-tumours
D12.7,Benign neoplasm: Rectosigmoid junction,https://www.mayoclinic.org/diseases-conditions/rectal-cancer/symptoms-causes/syc-20352884
D12.8,Benign neoplasm: Rectum,https://www.medstarhealth.org/services/benign-tumors-of-the-colon-and-rectum
D12.9,Benign neoplasm: Anus and anal canal,https://www.cancer.org/cancer/anal-cancer/detection-diagnosis-staging/signs-and-symptoms.html
D13,Benign neoplasm of other and ill-defined parts of digestive system,http://cdek.wustl.edu/icd10/D13/
D13.0,Benign neoplasm: Oesophagus,https://stanfordhealthcare.org/medical-conditions/digestion-and-metabolic-health/benign-esophageal-tumors/symptoms.html
D13.1,Benign neoplasm: Stomach,https://cancer.ca/en/cancer-information/cancer-types/stomach/what-is-stomach-cancer/non-cancerous-tumours
D13.2,Benign neoplasm: Duodenum,https://www.ncbi.nlm.nih.gov/books/NBK6948/
D13.3,Benign neoplasm: Other and unspecified parts of small intestine,https://emedicine.medscape.com/article/189390-clinical
D13.4,Benign neoplasm: Liver,https://www.msdmanuals.com/professional/hepatic-and-biliary-disorders/liver-masses-and-granulomas/benign-liver-tumors
D13.5,Benign neoplasm: Extrahepatic bile ducts,https://www.medstarhealth.org/services/bile-duct-tumors
D13.6,Benign neoplasm: Pancreas,https://www.mayoclinic.org/diseases-conditions/pancreatic-cysts/symptoms-causes/syc-20375993
D13.7,Benign neoplasm: Endocrine pancreas,https://www.cancer.org/cancer/pancreatic-neuroendocrine-tumor/detection-diagnosis-staging/signs-and-symptoms.html
D13.9,Benign neoplasm: Ill-defined sites within the digestive system,https://icd.who.int/browse10/2016/en#/D13.1
D14,Benign neoplasm of middle ear and respiratory system,https://emedicine.medscape.com/article/860642-overview
D14.0,"Benign neoplasm: Middle ear, nasal cavity and accessory sinuses",https://www.ncbi.nlm.nih.gov/medgen/577865
D14.1,Benign neoplasm: Larynx,https://cancer.ca/en/cancer-information/cancer-types/laryngeal/what-is-laryngeal-cancer/non-cancerous-tumours
D14.2,Benign neoplasm: Trachea,https://www.cedars-sinai.org/health-library/diseases-and-conditions/t/trachea-tumors.html
D14.3,Benign neoplasm: Bronchus and lung,https://my.clevelandclinic.org/health/diseases/15023-benign-lung-tumors
D14.4,"Benign neoplasm: Respiratory system, unspecified",https://my.clevelandclinic.org/health/diseases/15023-benign-lung-tumors
D15,Benign neoplasm of other and unspecified intrathoracic organs,https://www.codingahead.com/benign-neoplasm-of-respiratory-or-intrathoracic-organs-definitions-icd-11-codes/
D15.0,Benign neoplasm: Thymus,https://www.cancer.org/cancer/thymus-cancer/detection-diagnosis-staging/signs-symptoms.html
D15.1,Benign neoplasm: Heart,https://columbiasurgery.org/conditions-and-treatments/cardiac-tumor
D15.2,Benign neoplasm: Mediastinum,https://my.clevelandclinic.org/health/diseases/13792-mediastinal-tumor
D15.7,Benign neoplasm: Other specified intrathoracic organs,https://www.urmc.rochester.edu/encyclopedia/content.aspx?contenttypeid=22&contentid=chestwalltumors
D15.9,"Benign neoplasm: Intrathoracic organ, unspecified",https://my.clevelandclinic.org/health/diseases/13792-mediastinal-tumor
D16,Benign neoplasm of bone and articular cartilage,https://my.clevelandclinic.org/health/diseases/16775-benign-bone-tumors
D16.0,Benign neoplasm: Scapula and long bones of upper limb,https://www.ncbi.nlm.nih.gov/medgen/509487
D16.1,Benign neoplasm: Short bones of upper limb,https://my.clevelandclinic.org/health/diseases/16775-benign-bone-tumors
D16.2,Benign neoplasm: Long bones of lower limb,https://my.clevelandclinic.org/health/diseases/16775-benign-bone-tumors
D16.3,Benign neoplasm: Short bones of lower limb,https://my.clevelandclinic.org/health/diseases/16775-benign-bone-tumors
D16.4,Benign neoplasm: Bones of skull and face,https://www.hopkinsmedicine.org/health/conditions-and-diseases/brain-tumor/skull-base-tumors
D16.5,Benign neoplasm: Lower jaw bone,https://www.healthcentral.com/condition/jaw-cancer
D16.6,Benign neoplasm: Vertebral column,https://www.neurosurgeonsofnewjersey.com/blog/benign-spinal-tumors-causes/
D16.7,"Benign neoplasm: Ribs, sternum and clavicle",https://www.saintjohnscancer.org/thoracic/conditions/chest-wall-tumors/
D16.8,"Benign neoplasm: Pelvic bones, sacrum and coccyx",https://www.spineuniverse.com/resource-center/spinal-cancer/chordoma-most-common-malignant-primary-bone-cancer-adult-spine
D16.9,"Benign neoplasm: Bone and articular cartilage, unspecified",https://my.clevelandclinic.org/health/diseases/16775-benign-bone-tumors
D17,Benign lipomatous neoplasm,https://my.clevelandclinic.org/health/diseases/15008-lipomas
D17.0,"Benign lipomatous neoplasm of skin and subcutaneous tissue of head, face and neck",https://my.clevelandclinic.org/health/diseases/15008-lipomas
D17.1,Benign lipomatous neoplasm of skin and subcutaneous tissue of trunk,https://www.mayoclinic.org/diseases-conditions/lipoma/symptoms-causes/syc-20374470
D17.2,Benign lipomatous neoplasm of skin and subcutaneous tissue of limbs,https://www.mayoclinic.org/diseases-conditions/lipoma/symptoms-causes/syc-20374470
D17.3,Benign lipomatous neoplasm of skin and subcutaneous tissue of other and unspecified sites,https://my.clevelandclinic.org/health/diseases/15008-lipomas
D17.4,Benign lipomatous neoplasm of intrathoracic organs,https://cardiothoracicsurgery.biomedcentral.com/articles/10.1186/s13019-019-1030-8
D17.5,Benign lipomatous neoplasm of intra-abdominal organs,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4064398/
D17.6,Benign lipomatous neoplasm of spermatic cord,https://www.frontiersin.org/articles/547086
D17.7,Benign lipomatous neoplasm of other sites,https://www.mayoclinic.org/diseases-conditions/lipoma/symptoms-causes/syc-20374470
D17.9,"Benign lipomatous neoplasm, unspecified",https://www.mayoclinic.org/diseases-conditions/lipoma/symptoms-causes/syc-20374470
D18,"Haemangioma and lymphangioma, any site",https://www.healthline.com/health/lymphangioma
D18.0,"Haemangioma, any site",https://www.pennmedicine.org/for-patients-and-visitors/patient-information/conditions-treated-a-to-z/hemangioma
D18.1,"Lymphangioma, any site",https://www.healthline.com/health/lymphangioma
D19,Benign neoplasm of mesothelial tissue,https://www.mayoclinic.org/diseases-conditions/mesothelioma/symptoms-causes/syc-20375022
D19.0,Benign neoplasm: Mesothelial tissue of pleura,https://www.asbestos.com/mesothelioma/benign/
D19.1,Benign neoplasm: Mesothelial tissue of peritoneum,https://academic.oup.com/jscr/article/2019/3/rjz057/5378632
D19.7,Benign neoplasm: Mesothelial tissue of other sites,https://www.mesothelioma.com/mesothelioma/types/benign/
D19.9,"Benign neoplasm: Mesothelial tissue, unspecified",https://www.britannica.com/science/mesothelioma
D20,Benign neoplasm of soft tissue of retroperitoneum and peritoneum,https://www.webmd.com/cancer/peritoneal-cancer-prognosis-symptoms-treatments
D20.0,Benign neoplasm: Retroperitoneum,https://www.frontiersin.org/articles/10.3389/fsurg.2014.00049/full
D20.1,Benign neoplasm: Peritoneum,https://www.webmd.com/cancer/peritoneal-cancer-prognosis-symptoms-treatments
D21,Other benign neoplasms of connective and other soft tissue,https://my.clevelandclinic.org/health/diseases/16778-benign-soft-tissue-tumors
D21.0,"Benign neoplasm: Connective and other soft tissue of head, face and neck",https://pubs.rsna.org/doi/10.1148/rg.317115095
D21.1,"Benign neoplasm: Connective and other soft tissue of upper limb, including shoulder",https://www.icd10data.com/ICD10CM/Codes/C00-D49/D10-D36/D21-/D21.10
D21.2,"Benign neoplasm: Connective and other soft tissue of lower limb, including hip",https://www.icd10data.com/ICD10CM/Codes/C00-D49/D10-D36/D21-/D21.20
D21.3,Benign neoplasm: Connective and other soft tissue of thorax,https://www.mountsinai.org/care/thoracic-surgery/services/chest-wall-sarcomas
D21.4,Benign neoplasm: Connective and other soft tissue of abdomen,https://my.clevelandclinic.org/health/diseases/16778-benign-soft-tissue-tumors
D21.5,Benign neoplasm: Connective and other soft tissue of pelvis,https://my.clevelandclinic.org/health/diseases/16778-benign-soft-tissue-tumors
D21.6,"Benign neoplasm: Connective and other soft tissue of trunk, unspecified",https://www.cedars-sinai.org/health-library/diseases-and-conditions/s/soft-tissue-tumors---malignant.html
D21.9,"Benign neoplasm: Connective and other soft tissue, unspecified",https://my.clevelandclinic.org/health/diseases/16778-benign-soft-tissue-tumors
D22,Melanocytic naevi,https://www.healthline.com/health/intradermal-nevus
D22.0,Melanocytic naevi of lip,https://dermnetnz.org/topics/labial-melanotic-macule
D22.1,"Melanocytic naevi of eyelid, including canthus",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3081491/
D22.2,Melanocytic naevi of ear and external auricular canal,https://www.hindawi.com/journals/criot/2021/5539286/
D22.3,Melanocytic naevi of other and unspecified parts of face,https://emedicine.medscape.com/article/1058445-overview
D22.4,Melanocytic naevi of scalp and neck,https://emedicine.medscape.com/article/1058445-overview
D22.5,Melanocytic naevi of trunk,https://www.healthline.com/health/intradermal-nevus
D22.6,"Melanocytic naevi of upper limb, including shoulder",https://dermnetnz.org/topics/congenital-melanocytic-naevi
D22.7,"Melanocytic naevi of lower limb, including hip",https://emedicine.medscape.com/article/1058445-overview
D22.9,"Melanocytic naevi, unspecified",https://emedicine.medscape.com/article/1058445-overview
D23,Other benign neoplasms of skin,https://www.healthline.com/health/benign
D23.0,Benign neoplasm: Skin of lip,https://www.mayoclinic.org/diseases-conditions/lip-cancer/symptoms-causes/syc-20355079
D23.1,"Benign neoplasm: Skin of eyelid, including canthus",https://www.reviewofophthalmology.com/article/eyelid-lesions-diagnosis-and-treatment
D23.2,Benign neoplasm: Skin of ear and external auricular canal,https://my.clevelandclinic.org/health/diseases/17587-ear-tumors
D23.3,Benign neoplasm: Skin of other and unspecified parts of face,https://www.webmd.com/skin-problems-and-treatments/what-to-know-unusual-growths-skin-neoplasms
D23.4,Benign neoplasm: Skin of scalp and neck,https://www.hopkinsmedicine.org/health/conditions-and-diseases/skin-cancer-of-the-head-and-neck
D23.5,Benign neoplasm: Skin of trunk,https://www.aafp.org/afp/2015/1001/p601.html
D23.6,"Benign neoplasm: Skin of upper limb, including shoulder",https://www.icd10data.com/ICD10CM/Codes/C00-D49/D10-D36/D23-/D23.60
D23.7,"Benign neoplasm: Skin of lower limb, including hip",https://www.icd10data.com/ICD10CM/Codes/C00-D49/D10-D36/D23-/D23.70
D23.9,"Benign neoplasm: Skin, unspecified",https://www.webmd.com/skin-problems-and-treatments/what-to-know-unusual-growths-skin-neoplasms
D24,Benign neoplasm of breast,https://www.breastcancer.org/symptoms/benign
D25,Leiomyoma of uterus,https://www.mayoclinic.org/diseases-conditions/uterine-fibroids/symptoms-causes/syc-20354288
D25.0,Submucous leiomyoma of uterus,https://midcityobgyn.com/posts/fibroids/what-is-a-submucosal-fibroid-and-how-can-it-be-treated/
D25.1,Intramural leiomyoma of uterus,https://www.verywellhealth.com/intramural-fibroid-5189297
D25.2,Subserosal leiomyoma of uterus,https://www.mayoclinic.org/diseases-conditions/uterine-fibroids/symptoms-causes/syc-20354288
D25.9,"Leiomyoma of uterus, unspecified",https://www.mayoclinic.org/diseases-conditions/uterine-fibroids/symptoms-causes/syc-20354288
D26,Other benign neoplasms of uterus,https://www.medicinenet.com/uterine_growths/article.htm
D26.0,Other benign neoplasm: Cervix uteri,https://www.mayoclinic.org/diseases-conditions/cervical-cancer/symptoms-causes/syc-20352501
D26.1,Other benign neoplasm: Corpus uteri,https://www.mayoclinic.org/diseases-conditions/uterine-polyps/symptoms-causes/syc-20378709
D26.7,Other benign neoplasm: Other parts of uterus,https://cancer.ca/en/cancer-information/cancer-types/uterine/what-is-uterine-cancer/non-cancerous-tumours
D26.9,"Other benign neoplasm: Uterus, unspecified",https://www.mayoclinic.org/diseases-conditions/uterine-fibroids/symptoms-causes/syc-20354288
D27,Benign neoplasm of ovary,https://www.dignityhealth.org/conditions-and-treatments/womens-services/ovarian-tumors
D28,Benign neoplasm of other and unspecified female genital organs,https://www.ncbi.nlm.nih.gov/books/NBK9559/
D28.0,Benign neoplasm: Vulva,https://www.glowm.com/section-view/heading/Benign%20Neoplasms%20of%20the%20Vagina/item/5
D28.1,Benign neoplasm: Vagina,https://www.healthline.com/health/vaginal-tumors
D28.2,Benign neoplasm: Uterine tubes and ligaments,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7545728/
D28.7,Benign neoplasm: Other specified female genital organs,https://www.glowm.com/section-view/heading/Benign%20Neoplasms%20of%20the%20Vagina/item/5
D28.9,"Benign neoplasm: Female genital organ, unspecified",https://www.glowm.com/section-view/heading/Benign%20Neoplasms%20of%20the%20Vagina/item/5
D29,Benign neoplasm of male genital organs,http://www.malacards.org/card/male_reproductive_organ_benign_neoplasm
D29.0,Benign neoplasm: Penis,https://www.cancer.org/cancer/penile-cancer/detection-diagnosis-staging/signs-symptoms.html
D29.1,Benign neoplasm: Prostate,https://www.mayoclinic.org/diseases-conditions/benign-prostatic-hyperplasia/symptoms-causes/syc-20370087
D29.2,Benign neoplasm: Testis,https://www.mayoclinic.org/diseases-conditions/scrotal-masses/symptoms-causes/syc-20352604
D29.3,Benign neoplasm: Epididymis,https://www.mayoclinic.org/diseases-conditions/scrotal-masses/symptoms-causes/syc-20352604
D29.4,Benign neoplasm: Scrotum,https://www.mayoclinic.org/diseases-conditions/scrotal-masses/symptoms-causes/syc-20352604
D29.7,Benign neoplasm: Other male genital organs,https://www.ncbi.nlm.nih.gov/medgen/42196
D29.9,"Benign neoplasm: Male genital organ, unspecified",https://www.icd10data.com/ICD10CM/Codes/C00-D49/D10-D36/D29-/D29.9
D30,Benign neoplasm of urinary organs,https://www.cancer.org/cancer/bladder-cancer/detection-diagnosis-staging/signs-and-symptoms.html
D30.0,Benign neoplasm: Kidney,https://www.urologyhealth.org/urology-a-z/r/renal-mass-and-localized-renal-tumors
D30.1,Benign neoplasm: Renal pelvis,https://medlineplus.gov/ency/article/000525.htm
D30.2,Benign neoplasm: Ureter,https://www.americanjournalofsurgery.com/article/0002-9610(57)90832-2/fulltext
D30.3,Benign neoplasm: Bladder,https://www.healthline.com/health/benign-bladder-tumor
D30.4,Benign neoplasm: Urethra,https://www.cedars-sinai.org/health-library/diseases-and-conditions/u/urethral-cancer-overview.html
D30.7,Benign neoplasm: Other urinary organs,https://www.healthline.com/health/benign-bladder-tumor
D30.9,"Benign neoplasm: Urinary organ, unspecified",https://www.mayoclinic.org/diseases-conditions/bladder-cancer/symptoms-causes/syc-20356104
D31,Benign neoplasm of eye and adnexa,https://www.verywellhealth.com/eye-tumors-overview-4427967
D31.0,Benign neoplasm: Conjunctiva,https://www.imo.es/en/conjunctival-tumours
D31.1,Benign neoplasm: Cornea,https://www.ncbi.nlm.nih.gov/medgen/90940
D31.2,Benign neoplasm: Retina,https://www.verywellhealth.com/eye-tumors-overview-4427967
D31.3,Benign neoplasm: Choroid,http://ocularmelanoma.org/choroidalnevus.htm
D31.4,Benign neoplasm: Ciliary body,https://www.sciencedirect.com/topics/medicine-and-dentistry/ciliary-body-tumor
D31.5,Benign neoplasm: Lacrimal gland and duct,https://www.cancerresearchuk.org/about-cancer/eye-cancer/stages-types/types/lacrimal-gland-cancer
D31.6,"Benign neoplasm: Orbit, unspecified",https://www.barraquer.com/en/pathology/orbital-tumours
D31.9,"Benign neoplasm: Eye, unspecified",https://www.verywellhealth.com/eye-tumors-overview-4427967
D32,Benign neoplasm of meninges,https://www.cedars-sinai.org/health-library/diseases-and-conditions/m/meningioma.html
D32.0,Benign neoplasm: Cerebral meninges,https://www.webmd.com/cancer/brain-cancer/meningioma-causes-symptoms-treatment
D32.1,Benign neoplasm: Spinal meninges,https://www.aurorahealthcare.org/services/aurora-spine-services/spinal-meningioma
D32.9,"Benign neoplasm: Meninges, unspecified",https://www.mayoclinic.org/diseases-conditions/meningioma/symptoms-causes/syc-20355643
D33,Benign neoplasm of brain and other parts of central nervous system,https://www.cancer.net/cancer-types/central-nervous-system-tumors-brain-and-spinal-cord-childhood/introduction
D33.0,"Benign neoplasm: Brain, supratentorial",https://www.nhs.uk/conditions/benign-brain-tumour/
D33.1,"Benign neoplasm: Brain, infratentorial",https://www.medicinenet.com/brain_tumor_symptoms/views.htm
