codigo,descripcion,url
T02,Fractures involving multiple body regions,https://icd.who.int/browse10/2019/en#/T02
T02.0,Fractures involving head with neck,https://www.medstarhealth.org/services/neck-fracture-break
T02.1,Fractures involving thorax with lower back and pelvis,https://orthoinfo.aaos.org/en/diseases--conditions/fractures-of-the-thoracic-and-lumbar-spine/
T02.2,Fractures involving multiple regions of one upper limb,https://icd.who.int/browse10/2019/en#/T02
T02.3,Fractures involving multiple regions of one lower limb,https://icd.who.int/browse10/2019/en#/T02
T02.4,Fractures involving multiple regions of both upper limbs,https://icd.who.int/browse10/2019/en#/T02
T02.5,Fractures involving multiple regions of both lower limbs,https://icd.who.int/browse10/2019/en#/T02
T02.6,Fractures involving multiple regions of upper limb(s) with lower limb(s),https://icd.who.int/browse10/2019/en#/T02
T02.7,Fractures involving thorax with lower back and pelvis with limb(s),https://orthoinfo.aaos.org/en/diseases--conditions/fractures-of-the-thoracic-and-lumbar-spine/
T02.8,Fractures involving other combinations of body regions,http://apps.who.int/classifications/icd10/browse/2010/en#/T02.7
T02.9,"Multiple fractures, unspecified",https://www.healthline.com/health/pathologic-fracture
T03,"Dislocations, sprains and strains involving multiple body regions",https://www.beaumontbone.com/specialties/sprains-strains-dislocations.php
T03.0,"Dislocations, sprains and strains involving head with neck",https://www.shantispinesurgery.com/neck-sprains-and-strains/
T03.1,"Dislocations, sprains and strains involving thorax with lower back and pelvis",https://www.aans.org/en/Patients/Neurosurgical-Conditions-and-Treatments/Low-Back-Strain-and-Sprain
T03.2,"Dislocations, sprains and strains involving multiple regions of upper limb(s)",https://icd.who.int/browse10/2019/en#/T02
T03.3,"Dislocations, sprains and strains involving multiple regions of lower limb(s)",https://icd.who.int/browse10/2016/en#/T09.3
T03.4,"Dislocations, sprains and strains involving multiple regions of upper limb(s) with lower limb(s)",https://icd.who.int/browse10/2019/en#/T02
T03.8,"Dislocations, sprains and strains involving other combinations of body regions",https://icd.who.int/browse10/2015/en#/T02
T03.9,"Multiple dislocations, sprains and strains, unspecified",http://www.urgencyroom.com/broken-bones-dislocations-sprains-and-strains/
T04,Crushing injuries involving multiple body regions,https://icd.who.int/browse10/2019/en#/T03.9
T04.0,Crushing injuries involving head with neck,https://www.spine-health.com/conditions/neck-pain/how-treat-stiff-neck-after-direct-trauma
T04.1,"Crushing injuries involving thorax with abdomen, lower back and pelvis",https://icd.who.int/browse10/2019/en#/T01.9
T04.2,Crushing injuries involving multiple regions of upper limb(s),https://icd.who.int/browse10/2019/en#/T02
T04.3,Crushing injuries involving multiple regions of lower limb(s),https://icd.who.int/browse10/2019/en#/T02
T04.4,Crushing injuries involving multiple regions of upper limb(s) with lower limb(s),https://icd.who.int/browse10/2019/en#/T02
T04.7,"Crushing injuries of thorax with abdomen, lower back and pelvis with limb(s)",https://icd.who.int/browse10/2015/en#/T02
T04.8,Crushing injuries involving other combinations of body regions,https://icd.who.int/browse10/2019/en#/T03.9
T04.9,"Multiple crushing injuries, unspecified",https://medlineplus.gov/ency/article/000024.htm
T05,Traumatic amputations involving multiple body regions,https://medlineplus.gov/ency/article/000006.htm
T05.0,Traumatic amputation of both hands,https://medlineplus.gov/ency/article/000006.htm
T05.1,"Traumatic amputation of one hand and other arm [any level, except hand]",https://www.ncbi.nlm.nih.gov/books/NBK551692/
T05.2,Traumatic amputation of both arms [any level],https://www.sciencedirect.com/topics/nursing-and-health-professions/traumatic-amputation
T05.3,Traumatic amputation of both feet,https://medlineplus.gov/ency/article/000006.htm
T05.4,"Traumatic amputation of one foot and other leg [any level, except foot]",https://gesund.bund.de/en/icd-code-search/t05-4
T05.5,Traumatic amputation of both legs [any level],https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4590129/
T05.6,"Traumatic amputation of upper and lower limbs, any combination [any level]",https://www.ncbi.nlm.nih.gov/books/NBK540962/
T05.8,Traumatic amputations involving other combinations of body regions,https://icd.who.int/browse10/2016/en#/T05.8
T05.9,"Multiple traumatic amputations, unspecified",https://icd.who.int/browse10/2016/en#/T05.8
T06,"Other injuries involving multiple body regions, not elsewhere classified",https://icd.who.int/browse10/2010/en#!T00-T07
T06.0,Injuries of brain and cranial nerves with injuries of nerves and spinal cord at neck level,"https://www.msdmanuals.com/home/brain,-spinal-cord,-and-nerve-disorders/cranial-nerve-disorders/overview-of-the-cranial-nerves"
T06.1,Injuries of nerves and spinal cord involving other multiple body regions,https://www.mayoclinic.org/diseases-conditions/spinal-cord-injury/symptoms-causes/syc-20377890
T06.2,Injuries of nerves involving multiple body regions,https://medlineplus.gov/ency/article/000782.htm
T06.3,Injuries of blood vessels involving multiple body regions,https://icd.who.int/browse10/2019/en#/T14.9
T06.4,Injuries of muscles and tendons involving multiple body regions,https://www.mayoclinic.org/diseases-conditions/muscle-strains/symptoms-causes/syc-20450507
T06.5,Injuries of intrathoracic organs with intra-abdominal and pelvic organs,https://www.msdmanuals.com/professional/injuries-poisoning/abdominal-trauma/overview-of-abdominal-trauma
T06.8,Other specified injuries involving multiple body regions,https://icd.who.int/browse10/2010/en#!T00-T07
T07,Unspecified multiple injuries,https://www.icd10data.com/ICD10CM/Codes/S00-T88/T07-T07/T07-/T07
T08,"Fracture of spine, level unspecified",https://www.cedars-sinai.org/health-library/diseases-and-conditions/s/spinal-compression-fractures.html
T09,"Other injuries of spine and trunk, level unspecified",https://www.mayoclinic.org/diseases-conditions/spinal-cord-injury/symptoms-causes/syc-20377890
T09.0,"Superficial injury of trunk, level unspecified",https://symptomd.com/icd10/t09-0-superficial-injury-of-trunk-level-unspecified
T09.1,"Open wound of trunk, level unspecified",https://icd.who.int/browse10/2019/en#/T09.3
T09.2,"Dislocation, sprain and strain of unspecified joint and ligament of trunk",https://www.beaumontbone.com/specialties/sprains-strains-dislocations.php
T09.3,"Injury of spinal cord, level unspecified",https://www.mayoclinic.org/diseases-conditions/spinal-cord-injury/symptoms-causes/syc-20377890
T09.4,"Injury of unspecified nerve, spinal nerve root and plexus of trunk",https://www.orthoillinois.com/spine-neck/plexus-disorders-including-pinched-nerve/
T09.5,Injury of unspecified muscle and tendon of trunk,https://symptomd.com/icd10/t09-5-injury-of-unspecified-muscle-and-tendon-of-trunk
T09.6,"Traumatic amputation of trunk, level unspecified",https://icd.who.int/browse10/2015/en#/T09.3
T09.8,"Other specified injuries of trunk, level unspecified",https://icd.who.int/browse10/2019/en#/T09.3
T09.9,"Unspecified injury of trunk, level unspecified",https://icd.who.int/browse10/2019/en#/T09.3
T10,"Fracture of upper limb, level unspecified",https://icd.who.int/browse10/2010/en#!T08
T11,"Other injuries of upper limb, level unspecified",https://icd.who.int/browse10/2010/en#!T08
T11.0,"Superficial injury of upper limb, level unspecified",https://icd.who.int/browse10/2010/en#!T08
T11.1,"Open wound of upper limb, level unspecified",https://icd.who.int/browse10/2010/en#!T08
T11.2,"Dislocation, sprain and strain of unspecified joint and ligament of upper limb, level unspecified",https://icd.who.int/browse10/2016/en#/T09.3
T11.3,"Injury of unspecified nerve of upper limb, level unspecified",https://icd.who.int/browse10/2010/en#!T08
T11.4,"Injury of unspecified blood vessel of upper limb, level unspecified",https://icd.who.int/browse10/2010/en#!T08
T11.5,"Injury of unspecified muscle and tendon of upper limb, level unspecified",https://icd.who.int/browse10/2008/en#/T11.6
T11.6,"Traumatic amputation of upper limb, level unspecified",https://www.sciencedirect.com/topics/nursing-and-health-professions/traumatic-amputation
T11.8,"Other specified injuries of upper limb, level unspecified",https://icd.who.int/browse10/2008/en#/T09
T11.9,"Unspecified injury of upper limb, level unspecified",https://icd.who.int/browse10/2010/en#!T08
T12,"Fracture of lower limb, level unspecified",https://orthoclinics.com.au/conditions/fractures-and-trauma/lower-limb-fractures-and-trauma/
T13,"Other injuries of lower limb, level unspecified",https://icd.who.int/browse10/2019/en#/T13.6
T13.0,"Superficial injury of lower limb, level unspecified",https://icd.who.int/browse10/2019/en#/T13.6
T13.1,"Open wound of lower limb, level unspecified",https://icd.who.int/browse10/2019/en#/T13.6
T13.2,"Dislocation, sprain and strain of unspecified joint and ligament of lower limb, level unspecified",https://icd.who.int/browse10/2016/en#/T09.3
T13.3,"Injury of unspecified nerve of lower limb, level unspecified",https://icd.who.int/browse10/2019/en#/T13.6
T13.4,"Injury of unspecified blood vessel of lower limb, level unspecified",https://icd.who.int/browse10/2010/en#!T08
T13.5,"Injury of unspecified muscle and tendon of lower limb, level unspecified",https://icd.who.int/browse10/2016/en#/T09.3
T13.6,"Traumatic amputation of lower limb, level unspecified",https://medlineplus.gov/ency/article/000006.htm
T13.8,"Other specified injuries of lower limb, level unspecified",https://icd.who.int/browse10/2019/en#/T13.6
T13.9,"Unspecified injury of lower limb, level unspecified",https://icd.who.int/browse10/2019/en#/T13.6
T14,Injury of unspecified body region,https://www.icd10data.com/ICD10CM/Codes/S00-T88/T14-T14/T14-/T14.8
T14.0,Superficial injury of unspecified body region,https://icd.who.int/browse10/2019/en#/T14.9
T14.1,Open wound of unspecified body region,https://icd.who.int/browse10/2019/en#/T14.9
T14.2,Fracture of unspecified body region,https://icd.who.int/browse10/2019/en#/T14.9
T14.3,"Dislocation, sprain and strain of unspecified body region",https://symptomd.com/icd10/t14-3-dislocation-sprain-and-strain-of-unspecified-body-region
T14.4,Injury of nerve(s) of unspecified body region,https://icd.who.int/browse10/2019/en#/T14.9
T14.5,Injury of blood vessel(s) of unspecified body region,https://icd.who.int/browse10/2019/en#/T14.9
T14.6,Injury of muscles and tendons of unspecified body region,https://icd.who.int/browse10/2019/en#/T14.9
T14.7,Crushing injury and traumatic amputation of unspecified body region,https://icd.who.int/browse10/2019/en#/T03.9
T14.8,Other injuries of unspecified body region,https://www.icd10data.com/ICD10CM/Codes/S00-T88/T14-T14/T14-/T14.8
T14.9,"Injury, unspecified",https://www.ncbi.nlm.nih.gov/books/NBK542610/
T15,Foreign body on external eye,https://www.betterhealth.vic.gov.au/health/conditionsandtreatments/eye-injuries-foreign-body-in-the-eye
T15.0,Foreign body in cornea,https://www.betterhealth.vic.gov.au/health/conditionsandtreatments/eye-injuries-foreign-body-in-the-eye
T15.1,Foreign body in conjunctival sac,https://www.columbiaeye.org/education/digital-reference-of-ophthalmology/cornea-external-diseases/trauma/conjunctival-foreign-body
T15.8,Foreign body in other and multiple parts of external eye,https://www.betterhealth.vic.gov.au/health/conditionsandtreatments/eye-injuries-foreign-body-in-the-eye
T15.9,"Foreign body on external eye, part unspecified",https://icd.who.int/browse10/2016/en#/T15.1
T16,Foreign body in ear,https://www.emedicinehealth.com/foreign_body_ear/symptom.htm
T17,Foreign body in respiratory tract,https://ada.com/conditions/foreign-body-aspiration/
T17.0,Foreign body in nasal sinus,https://www.southlakeent.com/services-procedures/pediatric/nose/foreign-body-in-nose
T17.1,Foreign body in nostril,https://medlineplus.gov/ency/article/000037.htm
T17.2,Foreign body in pharynx,https://emj.bmj.com/content/19/4/361
T17.3,Foreign body in larynx,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3793463/
T17.4,Foreign body in trachea,https://www.stanfordchildrens.org/en/service/ear-nose-throat/conditions/foreign-body-throat
T17.5,Foreign body in bronchus,https://ada.com/conditions/foreign-body-aspiration/
T17.8,Foreign body in other and multiple parts of respiratory tract,https://ada.com/conditions/foreign-body-aspiration/
T17.9,"Foreign body in respiratory tract, part unspecified",https://ada.com/conditions/foreign-body-aspiration/
T18,Foreign body in alimentary tract,https://ada.com/conditions/foreign-body-ingestion/
T18.0,Foreign body in mouth,https://www.stanfordchildrens.org/en/service/ear-nose-throat/conditions/foreign-body-throat
T18.1,Foreign body in oesophagus,https://www.ncbi.nlm.nih.gov/books/NBK482131/
T18.2,Foreign body in stomach,https://ada.com/conditions/foreign-body-ingestion/
T18.3,Foreign body in small intestine,https://www.msdmanuals.com/home/digestive-disorders/bezoars-and-foreign-bodies-of-the-digestive-tract/foreign-bodies-in-the-digestive-tract
T18.4,Foreign body in colon,https://www.msdmanuals.com/home/digestive-disorders/bezoars-and-foreign-bodies-of-the-digestive-tract/foreign-bodies-in-the-digestive-tract
T18.5,Foreign body in anus and rectum,https://www.msdmanuals.com/professional/gastrointestinal-disorders/bezoars-and-foreign-bodies/rectal-foreign-bodies
T18.8,Foreign body in other and multiple parts of alimentary tract,https://ada.com/conditions/foreign-body-ingestion/
T18.9,"Foreign body in alimentary tract, part unspecified",https://www.msdmanuals.com/home/digestive-disorders/bezoars-and-foreign-bodies-of-the-digestive-tract/foreign-bodies-in-the-digestive-tract
T19,Foreign body in genitourinary tract,https://journals.lww.com/md-journal/Fulltext/2018/04270/Rare_foreign_body_in_bladder__A_case_report.53.aspx
T19.0,Foreign body in urethra,https://pubmed.ncbi.nlm.nih.gov/6740809/
T19.1,Foreign body in bladder,https://journals.lww.com/md-journal/Fulltext/2018/04270/Rare_foreign_body_in_bladder__A_case_report.53.aspx
T19.2,Foreign body in vulva and vagina,https://www.webmd.com/women/guide/foreign-body-vagina
T19.3,Foreign body in uterus [any part],https://www.webmd.com/women/guide/foreign-body-vagina
T19.8,Foreign body in other and multiple parts of genitourinary tract,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5083828/
T19.9,"Foreign body in genitourinary tract, part unspecified",https://www.icd10data.com/ICD10CM/Codes/S00-T88/T15-T19/T19-/T19.9XXA
T20,Burn and corrosion of head and neck,http://apps.who.int/classifications/icd10/browse/2016/en#/T20
T20.0,Burn of unspecified degree of head and neck,https://www.pennmedicine.org/for-patients-and-visitors/patient-information/conditions-treated-a-to-z/burns
T20.1,Burn of first degree of head and neck,https://www.medicalnewstoday.com/articles/322281
T20.2,Burn of second degree of head and neck,https://www.healthline.com/health/burn-on-neck
T20.3,Burn of third degree of head and neck,https://medlineplus.gov/ency/article/000030.htm
T20.4,Corrosion of unspecified degree of head and neck,https://www.icd10data.com/ICD10CM/Codes/S00-T88/T20-T25/T20-/T20.40XS
T20.5,Corrosion of first degree of head and neck,https://www.icd10data.com/ICD10CM/Codes/S00-T88/T20-T25/T20-/T20.57XA
T20.6,Corrosion of second degree of head and neck,https://www.icd10data.com/ICD10CM/Codes/S00-T88/T20-T25/T20-/T20.60XA
T20.7,Corrosion of third degree of head and neck,https://www.icd10data.com/ICD10CM/Codes/S00-T88/T20-T25/T20-/T20.77XA
T21,Burn and corrosion of trunk,https://www.icd10data.com/ICD10CM/Codes/S00-T88/T20-T25/T21-
T21.0,Burn of unspecified degree of trunk,https://www.icd10data.com/ICD10CM/Codes/S00-T88/T20-T25/T21-/T21.00XA
T21.1,Burn of first degree of trunk,https://www.healthline.com/health/first-degree-burn
T21.2,Burn of second degree of trunk,https://www.medicalnewstoday.com/articles/325189
T21.3,Burn of third degree of trunk,https://www.medicalnewstoday.com/articles/third-degree-burns
T21.4,Corrosion of unspecified degree of trunk,https://www.icd10data.com/ICD10CM/Codes/S00-T88/T20-T25/T21-
T21.5,Corrosion of first degree of trunk,https://www.icd10data.com/ICD10CM/Codes/S00-T88/T20-T25/T21-/T21.51XA
T21.6,Corrosion of second degree of trunk,https://www.icd10data.com/ICD10CM/Codes/S00-T88/T20-T25/T21-/T21.69XA
T21.7,Corrosion of third degree of trunk,http://apps.who.int/classifications/icd10/browse/2016/en#/T20
T22,"Burn and corrosion of shoulder and upper limb, except wrist and hand",https://www.icd10data.com/ICD10CM/Codes/S00-T88/T20-T25/T22/T22.7-/T22.70XA
T22.0,"Burn of unspecified degree of shoulder and upper limb, except wrist and hand",https://www.icd10data.com/ICD10CM/Codes/S00-T88/T20-T25/T22/T22.0-/T22.00XA
T22.1,"Burn of first degree of shoulder and upper limb, except wrist and hand",https://www.icd10data.com/ICD10CM/Codes/S00-T88/T20-T25/T22/T22.1-/T22.10XA
T22.2,"Burn of second degree of shoulder and upper limb, except wrist and hand",https://www.icd10data.com/ICD10CM/Codes/S00-T88/T20-T25/T22/T22.2-
T22.3,"Burn of third degree of shoulder and upper limb, except wrist and hand",https://www.icd10data.com/ICD10CM/Codes/S00-T88/T20-T25/T22/T22.3-/T22.30XA
T22.4,"Corrosion of unspecified degree of shoulder and upper limb, except wrist and hand",https://www.icd10data.com/ICD10CM/Codes/S00-T88/T20-T25/T22/T22.4-/T22.40XA
T22.5,"Corrosion of first degree of shoulder and upper limb, except wrist and hand",https://www.icd10data.com/ICD10CM/Codes/S00-T88/T20-T25/T22/T22.5-/T22.5
T22.6,"Corrosion of second degree of shoulder and upper limb, except wrist and hand",https://www.icd10data.com/ICD10CM/Codes/S00-T88/T20-T25/T22/T22.6-/T22.60XA
T22.7,"Corrosion of third degree of shoulder and upper limb, except wrist and hand",https://www.icd10data.com/ICD10CM/Codes/S00-T88/T20-T25/T22/T22.7-/T22.70XA
T23,Burn and corrosion of wrist and hand,https://www.icd10data.com/ICD10CM/Codes/S00-T88/T20-T25/T23-
T23.0,Burn of unspecified degree of wrist and hand,https://handandwristinstitute.com/burns-hand-doctor/
T23.1,Burn of first degree of wrist and hand,https://handandwristinstitute.com/burns-hand-doctor/
T23.2,Burn of second degree of wrist and hand,https://handandwristinstitute.com/burns-hand-doctor/
T23.3,Burn of third degree of wrist and hand,https://carpaltunnelpros.com/2015/09/18/a-quick-guide-to-treat-hand-and-wrist-burns-and-cuts/
T23.4,Corrosion of unspecified degree of wrist and hand,https://www.icd10data.com/ICD10CM/Codes/S00-T88/T20-T25/T23/T23.4-/T23.402A
T23.5,Corrosion of first degree of wrist and hand,https://www.icd10data.com/ICD10CM/Codes/S00-T88/T20-T25/T23/T23.5-
T23.6,Corrosion of second degree of wrist and hand,https://www.icd10data.com/ICD10CM/Codes/S00-T88/T20-T25/T23/T23.6-
T23.7,Corrosion of third degree of wrist and hand,https://drg.turquoise.health/msdrg/diag/T237/
T24,"Burn and corrosion of hip and lower limb, except ankle and foot",https://gesund.bund.de/en/icd-code-search/t24
T24.0,"Burn of unspecified degree of hip and lower limb, except ankle and foot",https://gesund.bund.de/en/icd-code-search/t24-2
T24.1,"Burn of first degree of hip and lower limb, except ankle and foot",https://gesund.bund.de/en/icd-code-search/t24-1
T24.2,"Burn of second degree of hip and lower limb, except ankle and foot",https://gesund.bund.de/en/icd-code-search/t24-2
T24.3,"Burn of third degree of hip and lower limb, except ankle and foot",https://gesund.bund.de/en/icd-code-search/t24-3
T24.4,"Corrosion of unspecified degree of hip and lower limb, except ankle and foot",https://gesund.bund.de/en/icd-code-search/t24-4
T24.5,"Corrosion of first degree of hip and lower limb, except ankle and foot",https://gesund.bund.de/en/icd-code-search/t24-5
T24.6,"Corrosion of second degree of hip and lower limb, except ankle and foot",https://gesund.bund.de/en/icd-code-search/t24-6
T24.7,"Corrosion of third degree of hip and lower limb, except ankle and foot",https://gesund.bund.de/en/icd-code-search/t24-7
T25,Burn and corrosion of ankle and foot,https://www.icd10data.com/ICD10CM/Codes/S00-T88/T20-T25/T25-/T25
T25.0,Burn of unspecified degree of ankle and foot,https://www.icd10data.com/ICD10CM/Codes/S00-T88/T20-T25/T25-/T25.0
T25.1,Burn of first degree of ankle and foot,https://www.medicalnewstoday.com/articles/322281
T25.2,Burn of second degree of ankle and foot,https://www.verywellhealth.com/examples-of-second-degree-burns-1298346
T25.3,Burn of third degree of ankle and foot,https://www.healthline.com/health/burns
T25.4,Corrosion of unspecified degree of ankle and foot,https://www.icd10data.com/ICD10CM/Codes/S00-T88/T20-T25/T25-
T25.5,Corrosion of first degree of ankle and foot,https://www.icd10data.com/ICD10CM/Codes/S00-T88/T20-T25/T25-/T25.592
T25.6,Corrosion of second degree of ankle and foot,https://www.icd10data.com/ICD10CM/Codes/S00-T88/T20-T25/T25-/T25.692A
T25.7,Corrosion of third degree of ankle and foot,https://www.icd10data.com/ICD10CM/Codes/S00-T88/T20-T25/T25-/T25.712A
T26,Burn and corrosion confined to eye and adnexa,https://icd.who.int/browse10/2019/en#/T26
T26.0,Burn of eyelid and periocular area,https://www.betterhealth.vic.gov.au/health/conditionsandtreatments/eye-injuries-chemical-burns
T26.1,Burn of cornea and conjunctival sac,https://eyewiki.aao.org/Chemical_(Alkali_and_Acid)_Injury_of_the_Conjunctiva_and_Cornea
T26.2,Burn with resulting rupture and destruction of eyeball,https://my.clevelandclinic.org/health/diseases/16988-eye-injuries
T26.3,Burn of other parts of eye and adnexa,https://gesund.bund.de/en/icd-code-search/t26-3
T26.4,"Burn of eye and adnexa, part unspecified",https://gesund.bund.de/en/icd-code-search/t26-4
T26.5,Corrosion of eyelid and periocular area,https://www.icd10data.com/ICD10CM/Codes/S00-T88/T26-T28/T26-/T26.51XA
T26.6,Corrosion of cornea and conjunctival sac,https://eyewiki.aao.org/Chemical_(Alkali_and_Acid)_Injury_of_the_Conjunctiva_and_Cornea
T26.7,Corrosion with resulting rupture and destruction of eyeball,https://www.betterhealth.vic.gov.au/health/conditionsandtreatments/eye-injuries-chemical-burns
T26.8,Corrosion of other parts of eye and adnexa,https://gesund.bund.de/en/icd-code-search/t26-8
T26.9,"Corrosion of eye and adnexa, part unspecified",https://gesund.bund.de/en/icd-code-search/t26-9
T27,Burn and corrosion of respiratory tract,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4035138/
T27.0,Burn of larynx and trachea,https://www.chop.edu/conditions-diseases/laryngeal-trauma
T27.1,Burn involving larynx and trachea with lung,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5446904/
T27.2,Burn of other parts of respiratory tract,https://my.clevelandclinic.org/health/articles/4022-upper-respiratory-infection
T27.3,"Burn of respiratory tract, part unspecified",https://www.ncbi.nlm.nih.gov/books/NBK513261/
T27.4,Corrosion of larynx and trachea,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6787853/
T27.5,Corrosion involving larynx and trachea with lung,https://gesund.bund.de/en/icd-code-search/t27-5
T27.6,Corrosion of other parts of respiratory tract,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4035138/
T27.7,"Corrosion of respiratory tract, part unspecified",https://icd.who.int/browse10/2019/en#/T26
T28,Burn and corrosion of other internal organs,https://icd.who.int/browse10/2019/en#/T26
T28.0,Burn of mouth and pharynx,https://www.healthline.com/health/burning-throat
T28.1,Burn of oesophagus,https://www.webmd.com/heartburn-gerd/heartburn-and-gerd
T28.2,Burn of other parts of alimentary tract,https://www.msdmanuals.com/home/digestive-disorders/bezoars-and-foreign-bodies-of-the-digestive-tract/foreign-bodies-in-the-digestive-tract
T28.3,Burn of internal genitourinary organs,https://www.msdmanuals.com/home/kidney-and-urinary-tract-disorders/symptoms-of-kidney-and-urinary-tract-disorders/urination-pain-or-burning-with
T28.4,Burn of other and unspecified internal organs,https://gesund.bund.de/en/icd-code-search/t28-4
T28.5,Corrosion of mouth and pharynx,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3633385/
T28.6,Corrosion of oesophagus,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2502539/
T28.7,Corrosion of other parts of alimentary tract,https://pubmed.ncbi.nlm.nih.gov/20693948/
T28.8,Corrosion of internal genitourinary organs,https://gesund.bund.de/en/icd-code-search/t28-8
T28.9,Corrosion of other and unspecified internal organs,https://gesund.bund.de/en/icd-code-search/t28-9
T29,Burns and corrosions of multiple body regions,https://icd.who.int/browse10/2019/en#/T29-T32
T29.0,"Burns of multiple regions, unspecified degree",https://icd.who.int/browse10/2019/en#/T29.0
T29.1,"Burns of multiple regions, no more than first-degree burns mentioned",https://icd.who.int/browse10/2010/en#/T29.2
T29.2,"Burns of multiple regions, no more than second-degree burns mentioned",https://icd.who.int/browse10/2019/en#/T29.0
T29.3,"Burns of multiple regions, at least one burn of third degree mentioned",https://icd.who.int/browse10/2019/en#/T29.0
T29.4,"Corrosions of multiple regions, unspecified degree",https://icd.who.int/browse10/2014/en#/T29.4
T29.5,"Corrosions of multiple regions, no more than first-degree corrosions mentioned",https://icd.who.int/browse10/2019/en#/T29.0
T29.6,"Corrosions of multiple regions, no more than second-degree corrosions mentioned",https://icd.who.int/browse10/2008/en#/T29.2
T29.7,"Corrosions of multiple regions, at least one corrosion of third degree mentioned",https://icd.who.int/browse10/2019/en#/T29.0
T30,"Burn and corrosion, body region unspecified",https://icd.who.int/browse10/2019/en#/T30.7
T30.0,"Burn of unspecified body region, unspecified degree",https://www.icd10data.com/ICD10CM/Codes/S00-T88/T30-T32/T30-/T30.0
T30.1,"Burn of first degree, body region unspecified",https://www.mayoclinic.org/diseases-conditions/burns/symptoms-causes/syc-20370539
T30.2,"Burn of second degree, body region unspecified",https://www.medicalnewstoday.com/articles/325189
T30.3,"Burn of third degree, body region unspecified",https://www.medicalnewstoday.com/articles/third-degree-burns
T30.4,"Corrosion of unspecified body region, unspecified degree",https://www.icd10data.com/ICD10CM/Codes/S00-T88/T30-T32/T30-/T30.4
T30.5,"Corrosion of first degree, body region unspecified",https://icd.who.int/browse10/2019/en#/T30.7
T30.6,"Corrosion of second degree, body region unspecified",https://icd.who.int/browse10/2019/en#/T30.7
T30.7,"Corrosion of third degree, body region unspecified",https://icd.who.int/browse10/2019/en#/T30.7
T31,Burns classified according to extent of body surface involved,https://stanfordhealthcare.org/medical-conditions/skin-hair-and-nails/burns/stages.html
T31.0,Burns involving less than 10% of body surface,https://www.icd10data.com/ICD10CM/Codes/S00-T88/T30-T32/T31-/T31.0
T31.1,Burns involving 10-19% of body surface,https://icd.who.int/browse10/2019/en#/T31.0
T31.2,Burns involving 20-29% of body surface,https://www.icd10data.com/ICD10CM/Codes/S00-T88/T30-T32/T31-/T31.2
T31.3,Burns involving 30-39% of body surface,https://icd.who.int/browse10/2019/en#/T31.0
T31.4,Burns involving 40-49% of body surface,https://www.icd10data.com/ICD10CM/Codes/S00-T88/T30-T32/T31-/T31.42
T31.5,Burns involving 50-59% of body surface,https://www.icd10data.com/ICD10CM/Codes/S00-T88/T30-T32/T31-/T31.50
T31.6,Burns involving 60-69% of body surface,https://www.icd10data.com/ICD10CM/Codes/S00-T88/T30-T32/T31-/T31.66
T31.7,Burns involving 70-79% of body surface,https://www.icd10data.com/ICD10CM/Codes/S00-T88/T30-T32/T31-/T31.70
T31.8,Burns involving 80-89% of body surface,https://www.icd10data.com/ICD10CM/Codes/S00-T88/T30-T32/T31-/T31.80
T31.9,Burns involving 90% or more of body surface,https://my.clevelandclinic.org/health/diseases/12063-burns
T32,Corrosions classified according to extent of body surface involved,http://apps.who.int/classifications/icd10/browse/2016/en#/T32.5
T32.0,Corrosions involving less than 10% of body surface,https://icd.who.int/browse10/2019/en#/T31.0
T32.1,Corrosions involving 10-19% of body surface,https://icd.who.int/browse10/2019/en#/T31.0
T32.2,Corrosions involving 20-29% of body surface,https://icd.who.int/browse10/2019/en#/T31.0
T32.3,Corrosions involving 30-39% of body surface,https://icd.who.int/browse10/2019/en#/T31.0
T32.4,Corrosions involving 40-49% of body surface,https://icd.who.int/browse10/2019/en#/T29.0
T32.5,Corrosions involving 50-59% of body surface,https://icd.who.int/browse10/2019/en#/T29.0
T32.6,Corrosions involving 60-69% of body surface,https://icd.who.int/browse10/2019/en#/T29.0
T32.7,Corrosions involving 70-79% of body surface,https://icd.who.int/browse10/2019/en#/T31.0
T32.8,Corrosions involving 80-89% of body surface,https://icd.who.int/browse10/2019/en#/T31.0
T32.9,Corrosions involving 90% or more of body surface,https://icd.who.int/browse10/2019/en#/T31.0
T33,Superficial frostbite,https://www.medicinenet.com/frostbite/article.htm
T33.0,Superficial frostbite of head,https://www.mayoclinic.org/diseases-conditions/frostbite/symptoms-causes/syc-20372656
T33.1,Superficial frostbite of neck,https://my.clevelandclinic.org/health/diseases/15439-frostbite
T33.2,Superficial frostbite of thorax,https://www.healthline.com/health/frostbite-stages
T33.3,"Superficial frostbite of abdominal wall, lower back and pelvis",https://icd.who.int/browse10/2019/en#/T34.5
T33.4,Superficial frostbite of arm,https://www.mayoclinic.org/diseases-conditions/frostbite/symptoms-causes/syc-20372656
